indic_is,unit,sizen_r2,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 
E_RA,PC_ENT_IACC,10_C10_S951_XK,SK	63 	63 	62 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C10_S951_XK,UK	72 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,AT	: u	72 	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,BE	89 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,BG	55 	51 	49 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,CY	81 	77 	64 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,CZ	79 	72 	78 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,DE	73 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,DK	85 	89 	89 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,EA	70 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,EE	91 	88 	87 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,EL	55 	67 	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,ES	73 	65 	66 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,EU15	71 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,EU27	72 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,EU28	72 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,FI	97 	92 	90 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,FR	62 	57 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,HR	76 	74 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,HU	49 	51 	50 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,IE	82 	79 	83 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,IT	66 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,LT	52 	58 	54 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,LU	93 	90 	92 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,LV	63 	57 	52 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,MK	50 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,MT	69 	68 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,NL	82 	82 	77 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,NO	82 	83 	81 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,PL	85 	87 	89 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,PT	65 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,RO	47 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,RS	: 	: 	58 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,SE	99 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,SI	86 	87 	83 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,SK	72 	63 	68 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C19_23,UK	74 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,AT	: u	69 	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,BE	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,BG	42 	47 	49 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,CY	89 	77 	65 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,CZ	75 	72 	61 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,DE	67 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,DK	78 	75 	77 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,EA	58 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,EE	81 	60 	66 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,EL	59 	: u	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,ES	57 	51 	61 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,EU15	61 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,EU27	62 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,EU28	62 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,FI	81 	89 	88 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,FR	41 	34 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,HR	59 	65 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,HU	38 	41 	32 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,IE	77 	73 	57 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,IT	52 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,LT	43 	55 	53 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,LU	63 	84 	74 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,LV	66 	60 	48 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,MK	42 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,MT	61 	54 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,NL	71 	77 	73 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,NO	75 	64 	64 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,PL	82 	83 	86 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,PT	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,RO	38 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,RS	: 	: 	58 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,SE	86 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,SI	90 	65 	67 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,SK	56 	59 	59 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C24_25,UK	72 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,AT	65 	70 	68 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,BE	75 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,BG	47 	49 	58 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,CY	92 	87 	83 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,CZ	80 	78 	77 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,DE	77 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,DK	89 	90 	89 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,EA	69 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,EE	82 	71 	71 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,EL	: u	: u	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,ES	62 	73 	68 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,EU15	71 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,EU27	71 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,EU28	71 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,FI	92 	96 	94 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,FR	62 	55 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,HR	60 	74 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,HU	52 	49 	47 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,IE	88 	80 	80 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,IT	63 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,LT	58 	58 	56 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,LU	82 	81 	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,LV	50 	51 	48 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,MK	64 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,MT	84 	81 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,NL	80 	82 	77 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,NO	82 	79 	81 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,PL	86 	87 	87 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,PT	58 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,RO	35 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,RS	: 	: 	51 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,SE	95 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,SI	86 	85 	79 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,SK	67 	71 	66 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_C26_33,UK	83 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,AT	: u	82 	82 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,BE	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,BG	57 	52 	52 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,CY	89 	71 	73 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,CZ	76 	80 	66 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,DE	71 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,DK	: u	97 	85 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,EA	69 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,EE	85 	77 	76 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,EL	63 	73 	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,ES	74 	75 	71 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,EU15	71 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,EU27	71 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,EU28	70 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,FI	85 	95 	93 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,FR	63 	54 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,HR	50 	59 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,HU	63 	57 	53 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,IE	78 	73 	77 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,IT	66 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,LT	57 	63 	61 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,LU	91 	91 	72 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,LV	57 	54 	43 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,MK	45 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,MT	: u	75 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,NL	72 	76 	73 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,NO	99 	90 	96 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,PL	88 	84 	85 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,PT	69 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,RO	33 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,RS	: 	: 	48 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,SE	94 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,SI	95 	85 	90 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,SK	68 	78 	71 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_D35_E39,UK	74 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,AT	52 	46 	57 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,BE	64 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,BG	41 	50 	48 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,CY	93 	82 	81 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,CZ	66 	67 	60 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,DE	57 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,DK	65 	74 	77 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,EA	52 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,EE	73 	66 	66 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,EL	57 	: u	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,ES	62 	60 	69 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,EU15	56 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,EU27	57 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,EU28	57 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,FI	75 	82 	80 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,FR	32 	25 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,HR	46 	50 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,HU	44 	42 	41 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,IE	73 	67 	68 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,IT	56 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,LT	46 	44 	38 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,LU	66 	67 	66 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,LV	47 	44 	33 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,MK	45 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,MT	80 	77 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,NL	66 	69 	62 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,NO	64 	69 	62 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,PL	84 	85 	85 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,PT	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,RO	30 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,RS	: 	: 	35 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,SE	89 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,SI	84 	66 	62 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,SK	50 	53 	53 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_F41_43,UK	70 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,AT	57 	61 	60 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,BE	65 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,BG	49 	49 	50 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,CY	86 	84 	80 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,CZ	76 	74 	72 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,DE	59 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,DK	81 	80 	81 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,EA	57 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,EE	86 	77 	80 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,EL	49 	57 	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,ES	62 	64 	65 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,EU15	60 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,EU27	61 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,EU28	61 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,FI	84 	82 	86 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,FR	40 	41 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,HR	69 	75 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,HU	46 	46 	44 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,IE	68 	56 	53 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,IT	55 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,LT	57 	56 	58 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,LU	70 	67 	66 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,LV	57 	55 	53 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,MK	56 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,MT	78 	77 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,NL	72 	71 	65 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,NO	65 	66 	63 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,PL	82 	81 	84 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,PT	64 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,RO	39 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,RS	: 	: 	51 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,SE	92 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,SI	87 	81 	82 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,SK	62 	66 	64 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G45_47,UK	72 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,AT	41 	45 	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,BE	39 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,BG	42 	43 	43 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,CY	80 	83 	76 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,CZ	61 	59 	50 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,DE	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,DK	62 	56 	62 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,EA	42 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,EE	80 	67 	71 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,EL	42 	49 	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,ES	48 	48 	55 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,EU15	45 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,EU27	47 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,EU28	47 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,FI	71 	71 	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,FR	22 	26 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,HR	60 	67 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,HU	30 	35 	26 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,IE	55 	39 	37 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,IT	41 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,LT	38 	47 	55 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,LU	: u	: u	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,LV	43 	45 	43 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,MK	48 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,MT	74 	74 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,NL	57 	54 	46 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,NO	51 	48 	45 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,PL	74 	72 	77 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,PT	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,RO	30 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,RS	: 	: 	35 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,SE	86 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,SI	85 	67 	85 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,SK	53 	55 	50 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_G47,UK	61 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,AT	54 	: u	50 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,BE	69 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,BG	47 	44 	46 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,CY	93 	89 	91 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,CZ	62 	68 	59 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,DE	60 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,DK	63 	68 	69 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,EA	57 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,EE	75 	71 	72 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,EL	65 	: u	: u	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,ES	59 	56 	56 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,EU15	58 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,EU27	59 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,EU28	59 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,FI	70 	75 	77 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,FR	38 	32 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,HR	65 	70 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,HU	53 	45 	47 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,IE	69 	60 	64 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,IT	54 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,LT	53 	46 	46 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,LU	75 	76 	71 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,LV	52 	52 	47 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,MK	45 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,MT	90 	78 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,NL	63 	65 	61 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,NO	59 	53 	54 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,PL	85 	82 	83 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,PT	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,RO	30 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT_IACC,10_H49_53,RS	: 	: 	52 	: 	: 	: 	: 	: 
